date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:25	480968/480968	---M--	200	added ('OK')	image/jpeg	etag:%22756c8-62bc06ce-46710;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/06/z3514689476248_0ca00e1ae7977c8897848df44ee73b85.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/06/z3514689476248_0ca00e1ae7977c8897848df44ee73b85.jpg	(from https://noithatmansion.vn/san-pham/ao-so-mi-nam-500/)
22:10:26	115678/115678	---M--	200	added ('OK')	image/jpeg	etag:%221c3de-62bc06f4-794b3;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/06/z3514687117961_4c3196ed860937e288a78d3ecc44d1ff.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/06/z3514687117961_4c3196ed860937e288a78d3ecc44d1ff.jpg	(from https://noithatmansion.vn/san-pham/ao-so-mi-nam-500/)
22:10:26	192270/192270	---M--	200	added ('OK')	image/jpeg	etag:%222ef0e-62bc06e4-46714;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/06/z3514689462657_6eb7b6d650728438062d6742ccf55bf7.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/06/z3514689462657_6eb7b6d650728438062d6742ccf55bf7.jpg	(from https://noithatmansion.vn/san-pham/ao-so-mi-nam-500/)
22:10:26	121551/121551	---M--	200	added ('OK')	image/jpeg	etag:%221dacf-62bc06f1-794b2;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/06/z3514687119844_16a124144686318f40dba89424e45af5.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/06/z3514687119844_16a124144686318f40dba89424e45af5.jpg	(from https://noithatmansion.vn/san-pham/ao-so-mi-nam-500/)
22:10:26	271528/271528	---M--	200	added ('OK')	image/jpeg	etag:%22424a8-62bc06e8-794b1;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/06/z3514687126549_4b6a95cb9a8d194037fd6f1855c49187.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/06/z3514687126549_4b6a95cb9a8d194037fd6f1855c49187.jpg	(from https://noithatmansion.vn/san-pham/ao-so-mi-nam-500/)
22:10:27	486588/486588	---M--	200	added ('OK')	image/jpeg	etag:%2276cbc-62bc06de-46712;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/06/z3514689467310_9dc7dfa1f7fc071491d5a88e8ddee3b3.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/06/z3514689467310_9dc7dfa1f7fc071491d5a88e8ddee3b3.jpg	(from https://noithatmansion.vn/san-pham/ao-so-mi-nam-500/)
22:10:27	59498/59498	---M--	200	added ('OK')	image/jpeg	etag:%22e86a-62bc06d2-285ffc2;;;%22	https://noithatmansion.vn/wp-content/uploads/2022/06/z3514689476248_0ca00e1ae7977c8897848df44ee73b85-700x490.jpg	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-content/uploads/2022/06/z3514689476248_0ca00e1ae7977c8897848df44ee73b85-700x490.jpg	(from https://noithatmansion.vn/san-pham/ao-so-mi-nam-500/)
22:10:28	23869/23869	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:28%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1580	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1580.json	(from https://noithatmansion.vn/ve-dep-hoan-my-cua-noi-that-go-oc-cho-trong-tung-khong-gian/)
22:10:28	972/972	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/ve-dep-hoan-my-cua-noi-that-go-oc-cho-trong-tung-khong-gian/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/ve-dep-hoan-my-cua-noi-that-go-oc-cho-trong-tung-khong-gian/feed/index.html	(from https://noithatmansion.vn/ve-dep-hoan-my-cua-noi-that-go-oc-cho-trong-tung-khong-gian/)
22:10:29	3509/3509	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:29%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fve-dep-hoan-my-cua-noi-that-go-oc-cho-trong-tung-khong-gian%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed0bc3	(from https://noithatmansion.vn/ve-dep-hoan-my-cua-noi-that-go-oc-cho-trong-tung-khong-gian/)
22:10:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:29%20GMT	https://noithatmansion.vn/?p=1580	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index4e88.html	(from https://noithatmansion.vn/ve-dep-hoan-my-cua-noi-that-go-oc-cho-trong-tung-khong-gian/)
22:10:30	31095/31095	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:30%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1571	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1571.json	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho-xung-tam-dang-cap/)
22:10:30	1755/1755	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho-xung-tam-dang-cap/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/thiet-ke-noi-that-go-oc-cho-xung-tam-dang-cap/feed/index.html	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho-xung-tam-dang-cap/)
22:10:31	3490/3490	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:31%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fthiet-ke-noi-that-go-oc-cho-xung-tam-dang-cap%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed245e	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho-xung-tam-dang-cap/)
22:10:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:31%20GMT	https://noithatmansion.vn/?p=1571	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index42c4.html	(from https://noithatmansion.vn/thiet-ke-noi-that-go-oc-cho-xung-tam-dang-cap/)
22:10:32	41699/41699	---MC-	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:32%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1537	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1537.json	(from https://noithatmansion.vn/go-oc-cho-va-nhung-ung-dung-trong-noi-that/)
22:10:32	915/915	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/go-oc-cho-va-nhung-ung-dung-trong-noi-that/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/go-oc-cho-va-nhung-ung-dung-trong-noi-that/feed/index.html	(from https://noithatmansion.vn/go-oc-cho-va-nhung-ung-dung-trong-noi-that/)
22:10:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:33%20GMT	https://noithatmansion.vn/?p=1537	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index99ea.html	(from https://noithatmansion.vn/go-oc-cho-va-nhung-ung-dung-trong-noi-that/)
22:10:33	3203/3203	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:33%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fgo-oc-cho-va-nhung-ung-dung-trong-noi-that%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedf055.json	(from https://noithatmansion.vn/go-oc-cho-va-nhung-ung-dung-trong-noi-that/)
22:10:33	3420/3420	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:33%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fgo-oc-cho-va-nhung-ung-dung-trong-noi-that%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedc8ec	(from https://noithatmansion.vn/go-oc-cho-va-nhung-ung-dung-trong-noi-that/)
22:10:34	27600/27600	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:34%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1598	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1598.json	(from https://noithatmansion.vn/den-trang-tri-trong-noi-that-go-oc-cho-cao-cap/)
22:10:34	925/925	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/den-trang-tri-trong-noi-that-go-oc-cho-cao-cap/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/den-trang-tri-trong-noi-that-go-oc-cho-cao-cap/feed/index.html	(from https://noithatmansion.vn/den-trang-tri-trong-noi-that-go-oc-cho-cao-cap/)
22:10:35	3209/3209	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:35%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fden-trang-tri-trong-noi-that-go-oc-cho-cao-cap%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed9ccf.json	(from https://noithatmansion.vn/den-trang-tri-trong-noi-that-go-oc-cho-cao-cap/)
22:10:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:35%20GMT	https://noithatmansion.vn/?p=1598	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index1c3e.html	(from https://noithatmansion.vn/den-trang-tri-trong-noi-that-go-oc-cho-cao-cap/)
22:10:36	3388/3388	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:36%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fden-trang-tri-trong-noi-that-go-oc-cho-cao-cap%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed620a	(from https://noithatmansion.vn/den-trang-tri-trong-noi-that-go-oc-cho-cao-cap/)
22:10:37	33350/33350	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:37%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1770	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1770.json	(from https://noithatmansion.vn/noi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu/)
22:10:37	1021/1021	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/noi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu/feed/index.html	(from https://noithatmansion.vn/noi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu/)
22:10:37	3519/3519	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:37%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnoi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed7697.json	(from https://noithatmansion.vn/noi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu/)
22:10:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:37%20GMT	https://noithatmansion.vn/?p=1770	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/indexca4d.html	(from https://noithatmansion.vn/noi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu/)
22:10:38	3785/3785	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:38%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnoi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed1e3b	(from https://noithatmansion.vn/noi-that-go-oc-cho-cao-cap-ve-dep-co-dien-khang-dinh-dang-cap-gia-chu/)
22:10:39	29985/29985	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:39%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1844	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1844.json	(from https://noithatmansion.vn/nhung-mau-phong-khach-biet-thu-dep/)
22:10:39	889/889	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/nhung-mau-phong-khach-biet-thu-dep/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/nhung-mau-phong-khach-biet-thu-dep/feed/index.html	(from https://noithatmansion.vn/nhung-mau-phong-khach-biet-thu-dep/)
22:10:40	3099/3099	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:40%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnhung-mau-phong-khach-biet-thu-dep%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed485b.json	(from https://noithatmansion.vn/nhung-mau-phong-khach-biet-thu-dep/)
22:10:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:40%20GMT	https://noithatmansion.vn/?p=1844	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/indexcbbb.html	(from https://noithatmansion.vn/nhung-mau-phong-khach-biet-thu-dep/)
22:10:40	3294/3294	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:40%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnhung-mau-phong-khach-biet-thu-dep%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedadbe	(from https://noithatmansion.vn/nhung-mau-phong-khach-biet-thu-dep/)
22:10:41	954/954	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/noi-that-go-tu-nhien-cho-phong-khach/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-go-tu-nhien-cho-phong-khach/feed/index.html	(from https://noithatmansion.vn/noi-that-go-tu-nhien-cho-phong-khach/)
22:10:42	32641/32641	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:42%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1746	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1746.json	(from https://noithatmansion.vn/thiet-ke-nha-dep-voi-noi-that-go-tu-nhien/)
22:10:42	96249/96249	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:10:42%20GMT	https://noithatmansion.vn/noi-that-biet-thu-nen-su-dung-nguyen-vat-lieu-go-gi/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/noi-that-biet-thu-nen-su-dung-nguyen-vat-lieu-go-gi/index.html	(from https://noithatmansion.vn/nhung-mau-phong-khach-biet-thu-dep/)
22:10:43	3217/3217	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:43%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fthiet-ke-nha-dep-voi-noi-that-go-tu-nhien%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedabd4.json	(from https://noithatmansion.vn/thiet-ke-nha-dep-voi-noi-that-go-tu-nhien/)
22:10:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:43%20GMT	https://noithatmansion.vn/?p=1746	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index807c.html	(from https://noithatmansion.vn/thiet-ke-nha-dep-voi-noi-that-go-tu-nhien/)
22:10:43	3436/3436	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:43%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fthiet-ke-nha-dep-voi-noi-that-go-tu-nhien%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedfe3b	(from https://noithatmansion.vn/thiet-ke-nha-dep-voi-noi-that-go-tu-nhien/)
22:10:45	999/999	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/feed/index.html	(from https://noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/)
22:10:45	95520/95520	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:10:45%20GMT	https://noithatmansion.vn/sofa-go-oc-cho-sieu-pham-moi-cua-gioi-thuong-luu-nam-2022/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/sofa-go-oc-cho-sieu-pham-moi-cua-gioi-thuong-luu-nam-2022/index.html	(from https://noithatmansion.vn/thiet-ke-nha-dep-voi-noi-that-go-tu-nhien/)
22:10:45	31716/31716	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:45%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1686	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1686.json	(from https://noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/)
22:10:46	3402/3402	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:46%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fcac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed64b1.json	(from https://noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/)
22:10:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:46%20GMT	https://noithatmansion.vn/?p=1686	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index08ac.html	(from https://noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/)
22:10:46	3624/3624	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:46%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fcac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed2cda	(from https://noithatmansion.vn/cac-mau-sofa-go-oc-cho-duoc-ua-chuong-nhat-tren-thi-truong-hien-nay/)
22:10:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:47%20GMT	https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/page/1/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/page/1/index.html	(from https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/page/2/)
22:10:48	96567/96567	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:10:48%20GMT	https://noithatmansion.vn/ve-dep-dac-biet-cua-bo-ban-ghe-go-oc-cho-xu-huong-noi-that-the-ky-21/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/ve-dep-dac-biet-cua-bo-ban-ghe-go-oc-cho-xu-huong-noi-that-the-ky-21/index.html	(from https://noithatmansion.vn/category/tin-tuc/cau-chuyen-khong-gian/page/2/)
22:10:48	995/995	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/feed/index.html	(from https://noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/)
22:10:48	23793/23793	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:48%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1062	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1062.json	(from https://noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/)
22:10:49	3048/3048	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:49%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedafc8.json	(from https://noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/)
22:10:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:49%20GMT	https://noithatmansion.vn/?p=1062	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/index942e.html	(from https://noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/)
22:10:49	3207/3207	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:49%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fsieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embedf778	(from https://noithatmansion.vn/sieu-biet-thu-thanh-hoa-khong-gian-xa-hoa-diem-le-thang-hoa-cam-xuc/)
22:10:50	9358/9358	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:50%20GMT	https://noithatmansion.vn/wp-json/wp/v2/posts/1034	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/wp/v2/posts/1034.json	(from https://noithatmansion.vn/nha-pho-cau-giay/)
22:10:50	829/829	---M-Z	200	added ('OK')	application/rss+xml	etag:%22832b2b0ad37ec8fce03e62034e7a7ed6%22	https://noithatmansion.vn/nha-pho-cau-giay/feed/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/nha-pho-cau-giay/feed/index.html	(from https://noithatmansion.vn/nha-pho-cau-giay/)
22:10:51	2672/2672	---M--	200	added ('OK')	application/json	date:Fri,%2019%20Aug%202022%2015:10:52%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnha-pho-cau-giay%2F	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed4bd1.json	(from https://noithatmansion.vn/nha-pho-cau-giay/)
22:10:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Aug%202022%2015:10:52%20GMT	https://noithatmansion.vn/?p=1034	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/indexff6b.html	(from https://noithatmansion.vn/nha-pho-cau-giay/)
22:10:52	2810/2810	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Aug%202022%2015:10:52%20GMT	https://noithatmansion.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fnoithatmansion.vn%2Fnha-pho-cau-giay%2F&format=xml	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/wp-json/oembed/1.0/embed1695	(from https://noithatmansion.vn/nha-pho-cau-giay/)
22:10:55	96028/96028	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:10:54%20GMT	https://noithatmansion.vn/mot-bo-sofa-go-oc-cho-gia-bao-nhieu-va-nhung-dieu-can-biet/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/mot-bo-sofa-go-oc-cho-gia-bao-nhieu-va-nhung-dieu-can-biet/index.html	(from https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/2/)
22:10:56	93464/93464	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:10:55%20GMT	https://noithatmansion.vn/tong-hop-tat-ca-nhung-dieu-ban-can-biet-ve-go-veneer-oc-cho/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/tong-hop-tat-ca-nhung-dieu-ban-can-biet-ve-go-veneer-oc-cho/index.html	(from https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/3/)
22:10:57	93018/93018	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2015:10:55%20GMT	https://noithatmansion.vn/tieu-chi-lua-chon-don-vi-thi-cong-noi-that-va-san-xuat-uy-tin/	C:/My%20Web%20Sites/noithatoccho/noithatmansion.vn/tieu-chi-lua-chon-don-vi-thi-cong-noi-that-va-san-xuat-uy-tin/index.html	(from https://noithatmansion.vn/category/tin-tuc/thong-tin-noi-bat/page/3/)
